ID,filename,RG,family
20685,8b4b233e87c61c8698e086b376da640c9ab2ecd71c58b1f6a2eceb60b7e1a691,1,17
20686,8c4a385620a2ac889f5727bd80eba534b73cccd81839e1afd210be1eac2e2a91,1,17
20687,90cf35560032c380ddaaa05d9ed6baacbc7526a94a992a07fd02f92f371a8e92,1,17
20688,931772ac59f5859e053589202c8db81edc01911391fe5b32c9abb5bbc2b06e43,1,17
20689,a18c85399cd1ec3f1ec85cd66ff2e97a0dcf7ccb17ecf697a5376da8eda4d327,1,17
20690,af99b482eb0b3ff976fa719bf0079da15f62a6c203911655ed93e52ae05c4ac8,1,17
20691,d1b6ee9b716fe48e51ac4e6bec691366bb08d507773d61a5d14fb15ec5e25e2b,1,17
20692,e4287e9708a73ce6a9b7a3e7c72462b01f7cc3c595d972cf2984185ac1a3a4a8,1,17
20693,e9662b468135f758a9487a1be50159ef57f3050b753de2915763b4ed78839ead,1,17
20694,f0939ebfda6b30a330a00c57497038a54da359e316e0d6e6e71871fd50fec16a,1,17
20695,f602319a51dfad374687a6d18f87c9f8e7b9cab956a4993c2ed83e7adad6e2db,1,17
20696,fb31b023d2545563862c9c314d91770fcec7bb7a4b13abfdb5244266a67446a3,1,17
20697,fd4db629ddb82ee6f339ed998fafaaf74f74cc7391c95263ca63df900b69ef1b,1,17
20698,0209d66c757282330b026a4cf00dfffc64c88a460d3e43212abe2e721d066d23,1,18
20699,0272f2709880a7d60be927bd860a02c19665a3142b4dc22c13a11bec157b2a6a,1,18
20700,041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14,1,18
20701,04c9cc0d1577d5ee54a4e2d4dd12f17011d13703cdd0e6efd46718d14fd9aa87,1,18
20702,0766beb30c575fc68d1ca134bd53c086d2ce63b040e4d0bbd6d89d8c26ca04f6,1,18
20703,1602d04000a8c7221ed0d97d79f3157303e209d4640d31b8566dd52c2b09d033,1,18
20704,16166851c86178085cfa28127c3e20dfe692ac9da7428c08888c9c4b2d0aadad,1,18
20705,1f0ea8ee29856eacc5fd26521d44e14201832820bba38534310f7eb6f28d5f77,1,18
20706,27ff7406aa1507ba4b5fbdd2d579c1ed3d301e4399b99fb1ba8c1d47748be339,1,18
20707,2be37eb63aa942a7ff3a7101afa786489b34bfe284b8ae746436c5f5e188eb04,1,18
20708,2c6fe093fd80bb076e88c50cfd6c86f187c0520c8790d771e1368bd241d59f17,1,18
20709,30dcc7a8ae98e52ee5547379048ca1fc90925e09a2a81c055021ba225c1d064c,1,18
20710,32d16594582e303443462bb4a8e37424e853154b900ec8d47c42f199c8be6fea,1,18
20711,3b43751ed88e4d1f82cf52ca2d4477e3e35c35f08c1b4e3ab21c80720601e804,1,18
20712,3bc8ce79ee7043c9ad70698e3fc2013806244dc5112c8c8d465e96757b57b1e1,1,18
20713,3c103850d13c9564b06087c9ad55ca2c1e2e9b9d063cb7a39d7a105f689f87a8,1,18
20714,467be4279ce6d4a973aa79eae37ad09174b79c5eb48c03093c9a52a4bd04d092,1,18
20715,4e17fb5415d3bfbf419afe186e0a3ed1c6478bddf9fb9b996e98f6318456a7e6,1,18
20716,4e8e84ad831cf251366b609720d6e3c6523fdd66ea0f989acb5d62e62e418cdf,1,18
20717,4f0268288fb680fbabc48b09a87e828a6e18782516fa9b9bfc23acc2727f6ba9,1,18
20718,53df85f3250eb84f9c8b29731173d8cc9b4416744203b64edc76dd3b589d85c1,1,18
20719,63096f288f49b25d50f4aea52dc1fc00871b3927fa2a81fa0b0d752b261a3059,1,18
20720,68eb2d2d7866775d6bf106a914281491d23769a9eda88fc078328150b8432bb3,1,18
20721,6edc6154834951ffc012f575e2827da8e4aca4f67f24ef59a678e02dc40c9c91,1,18
20722,73697bf67323eac51eff5c4c5c9fefbeea0c7c9fc125341fa7d85e97c097a71f,1,18
20723,7af61ce420051640c50b0e73e718dd8c55dddfcb58917a3bead9d3ece2f3e929,1,18
20724,9706a97ffa43a0258571def8912dc2b8bf1ee207676052ad1b9c16ca9953fc2c,1,18
20725,9bdd7f965d1c67396afb0a84c78b4d12118ff377db7efdca4a1340933120f376,1,18
20726,ac16f3e23516cf6b22830c399b4aba9706d37adceb5eb8ea9960f71f1425df79,1,18
20727,b5466ce462df16b3a29f22192b1291d70479cacf35bd5e937f35b2567da948fe,1,18
20728,b670441066ff868d06c682e5167b9dbc85b5323f3acfbbc044cabc0e5a594186,1,18
20729,b7319f3e21c3941fc2a960b67a150b02f1f3389825164140e75dfa023a73d34c,1,18
20730,c2bd70495630ed8279de0713a010e5e55f3da29323b59ef71401b12942ba52f6,1,18
20731,c85b211a9cf462aa88efe3db72ab5ab9ed91480355f1fd359d2680fdcb1b0c28,1,18
20732,d333d5eb3fc8fdd2c18e65723400c2ab939988fae9802937af329bb6b3735720,1,18
20733,db8b499d613b604a439bca37c3be2f578bdfcde1b2271eccbcf22db85996e785,1,18
20734,dd5d4cf9422b6e4514d49a3ec542cffb682be8a24079010cda689afbb44ac0f4,1,18
20735,dd79b2abc21e766fe3076038482ded43e5069a1af9e0ad29e06dce387bfae900,1,18
20736,e1957024039b0e48a15c27448f19d4df4f0e4666f9ac34e7f4d42dd3c32e15ed,1,18
20737,e7fe3b83e1730593d372b5a848e84066c07d75ee4790395a258822cfb8502412,1,18
20738,ec35c76ad2c8192f09c02eca1f263b406163470ca8438d054db7adcf5bfc0597,1,18
20739,ee7221f0d74d03a613ca334aa6cacbcff381a10a1d0ded8a485c3ad1ba8530e1,1,18
20740,fc990b79c1f106bfe21a6b2faa0455429e12e1707546e9475d5ea66daf10fd98,1,18
20741,08cf8ed94cc1ef6ae23133f3e506a50d8aad9047c6fa74568a0373d991261aa4,1,19
20742,09bb81e5a6c716f14c625ff36beb3b184d0089ed29252af10635b604b69f22ef,1,19
20743,0b42bf15b77cfe9f9e693f2776691647e78a91be27f5bdb8d1a366be510a773f,1,19
20744,10c4067908181cebb72202d92ff7a054b19ef3aada939bf76178e35be9506525,1,19
20745,1fb3db9bfa0960ff9cf5cd4dc875ec72dd3fd8a60340c7bf2631d8bc30d54a0f,1,19
20746,248c45236a4d4b5aec67b01a1e2e42a15bb6d2de0dee296f345d976ac01c3646,1,19
20747,45de0b468a1d23bb4d557f426fde7decdc2c18e94ce69c414663db5eea2d4f28,1,19
20748,4cae449450c07b7aa74314173c7b00d409eabfe22b86859f3b3acedd66010458,1,19
20749,64c51351aafb4cd339934a78d064847bdd833b963eafbade86eb51ac2c1677f4,1,19
20750,c0f07b493cc32ffcbb4ca1ca92f5752c4040b1d0be7b69981c22a27f69cfb890,1,19
20751,d85f4448d5aea240d68c07bec6f363986d71940c3c1a3e49053d55fd1741c41e,1,19
20752,ed2b1f855fc7a39a7cf2cfbfd5a10707801ba313bab9c5d748fcd3703aad66fc,1,19
20753,fa28436aaf459d16215dd2d96ea5756c09198216c52d90a7a20abde4e826909b,1,19
20754,04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864,1,20
20755,08c2d24cb9c632f9aa84254bb673c9df04d4ac23ee07e840794e9438b06e9bd2,1,20
20756,12d8bfa1aeb557c146b98f069f3456cc8392863a2f4ad938722cd7ca1a773b39,1,20
20757,1407486e00e1c186e5ea73d53c9f026f1e72609cb6fcd90ebc4545aae30728db,1,20
20758,1fb2178279b76d9ed5e3c24b24885a31ec521e58a4688597600d26f88df5b8e1,1,20
20759,1fe9b489c25bb23b04d9996e8107671edee69bd6f6def2fe7ece38a0fb35f98e,1,20
20760,20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709,1,20
20761,2df2fab33c1db5b049284a6bd5aa1f58bec4cb370b0663870b6a57ef33b5028c,1,20
20762,2ea781140f7e86c63b636249b5fdba9828661bdd846fd95c195c5b986b84a507,1,20
20763,2f00cd865ea857a2d9d399385c408e99f9daaa1b6c193f2195393bd459524b3e,1,20
20764,329983dc2a23bd951b24780947cb9a6ae3fb80d5ef546e8538dfd9459b176483,1,20
20765,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,1,20
20766,3c56d3fe6373d5b84074f214b883ca65685d04141ff829f73ff65531bf1f86ad,1,20
20767,42438a67636a6981b4e3209449040f6b393f10fe0636dfca2260fc0f4271e135,1,20
20768,44cd22cb40115a504bf933ec006d47ae0076f450f76b54783f846beca81c4c93,1,20
20769,4f6ce92fccafa6d2454a12022e21fbd6adf1a6ec2d45c71de6f8729ec3ad195f,1,20
20770,52612bceee07152f2e2e6699b3c085149e11979f34fe248bda14e03a0d950e85,1,20
20771,5467fe3f38ccf0c56c1aba7cbbc56109b747f7a53c333a3f5a1cfe6094e1fa2b,1,20
20772,54f07b825fd662618e1142ee47ef5c988c08ae59c60209bef250fc68bfd3826c,1,20
20773,5f56d5748940e4039053f85978074bde16d64bd5ba97f6f0026ba8172cb29e93,1,20
20774,62a27299a63f16f14ab36532e5afc203f817df9eef94630a4873d35d8f685fbd,1,20
20775,66060484cccedb839fb646d4e6020e079319374b2847c52dcec55c5ad60b1beb,1,20
20776,6834005e47c6ad53cb0793e1f13b6ea45383d86691b179f4229214d8768d0ceb,1,20
20777,6c5ddbe058da35b2731fe10234520a6bb78604f860ed4188a1bd07e62fe4ec11,1,20
20778,74ce1be7fe32869dbbfe599d7992c306a7ee693eb517924135975daa64a3a92f,1,20
20779,7cd8f10164a6c3209574751d16c4e9297334f11a08ade649055450d41e0d31e9,1,20
20780,7e70460a2e395485fe6328a58e09400fc7963afeb29fdadb924c340e758b267c,1,20
20781,8c716101e118ac65d7bdb900e0100d012256abb1d7cdf64830e5943a795ccce2,1,20
20782,93c4b144a4ef5e9ebcb5de425f6151fb6fd892d1042b21e639ab6c358cad3940,1,20
20783,9b11711efed24b3c6723521a7d7eb4a52e4914db7420e278aa36e727459d59dd,1,20
20784,9d3a482d9441876096e0cee429fedf7b9f7e1c6a50b3e4b2009884019627d879,1,20
20785,9df39b3b2b0ed8ed469d028cc4269655d6b70aef8b22a308f34e1929e4b00992,1,20
20786,9f256973ee6ddcd3d781761480c00220a140fad833dc9a6a085f45c419d1714e,1,20
20787,ab0aa003d7238940cbdf7393677f968c4a252516de7f0699cd4654abd2e7ae83,1,20
20788,b49c1caf4d71f47c73e112f22e033ee59610a5ae080e76797d5ef1dcc4a93d07,1,20
20789,b9924321b4f05ec0b98e272ddd4f91feb69eb93c44186ca165a4d51beed91152,1,20
20790,bbcaee51155609d365f6bb297d124efea685df0243ec1d4efb5043d9afe5963d,1,20
20791,c7a3f735583f0ad0e623a1a248188a0b5fbb7997c2a4a5278bd09e9ce5d6fc33,1,20
20792,cb4af8d6d57163b0322bd033b36379f805bdb59ec550049ea568cc0a7dfe52cd,1,20
20793,d0e075a9346acbeca7095df2fc5e7c28909961184078e251f737f09b8ef892b6,1,20
20794,d55f983c994caa160ec63a59f6b4250fe67fb3e8c43a388aec60a4a6978e9f1e,1,20
20795,d74f04f0b948d9586629e06e2a2a21bdf20d678e47058afb637414eb3701c1f6,1,20
20796,d91f951bdcf35012ac6b47c28cf32ec143e4269243d8c229f6cb326fd343df95,1,20
20797,db59d4ab0aaf660fe778f9190102e1b808bc5d357026736ca335e4858ec512eb,1,20
20798,dc6b0e8c1e9c113f0364e1c8370060dee3fcbe25b667ddeca7623a95cd21411f,1,20
20799,de20c90de7becbb2f8b92ac42d71a3db3db498472746d0d6f53c368dadba44b0,1,20
20800,f51fc0ab96d1aee49950b8ca91ef67c330b8593340cc3002513100ac9bf163b0,1,20
20801,fd164c4c121371f94cfd3a034ad8cf8edc7c0f7141a8f4c9da1683d41b212a87,1,20
20802,feea9f9c02b891d9a7d3656060ffcc203b9cbc28a49be3fcc7c9884c71a4f7c7,1,20
20803,00812c29572306776424ca61a1f0fed18504e1776fa0d49b1f805c655daf871b,1,21
20804,05e06709523fd798da963c2c24254de0fcca6c57e1052996798ecc74ff43b41f,1,21
20805,0cf36731f5b8651d53fc651607c3fccac24b631c08dca4493d8e07d2fbff1db3,1,21
20806,113af75f13547be184822f1268f984b79f35965a1b1f963d23b50a09741b0aec,1,21
20807,1455091954ecf9ccd6fe60cb8e982d9cfb4b3dc8414443ccfdfc444079829d56,1,21
20808,180f82bbedb03dc29328e32e054069870a1e65078b78b2120a84c96aaed7d843,1,21
20809,19ee4afc768bb6dccc68de4c6cac24cd2b258263d84493c352dabfa23d829082,1,21
20810,1e11567d33a1738bd8223ce819f5c27aeeb8611ef288c4a7f9374f750252ec56,1,21
20811,23f8aa94ffb3c08a62735fe7fee5799880a8f322ce1d55ec49a13a3f85312db2,1,21
20812,2ec5256a7edb90b1c05c92f79e8a48c205b29e1ac910a535aa83c30b8dbbeff8,1,21
20813,2fd1542c42b9fc68a52a53bde2731c26a9861cf8093c620e30e5729c810d0c8f,1,21
20814,3c037dcc0145a331e0154e016e0636d7f77be792d2d698b3b982fab33acc242a,1,21
20815,40b865d1c3ab1b8544bcf57c88edd30679870d40b27d62feb237a19f0c5f9cd1,1,21
20816,478990938b7cae1f3266d232993c12265e8c8dcd4382ea381cf1e6cf6d21b350,1,21
20817,47b93698f3be772dad103ea109a0e7dba745afe3e93aa9dc2d9739e0b4991f5d,1,21
20818,4992a629599d25933b55fee0b69198e80ecdcb3727a0b11b3d2891e6cd5da555,1,21
20819,4c746cd4561e5a26ceeacb566d62258c04e29a40ac5dc1d2475aacb8099b0fe7,1,21
20820,4cb0bf61d61ad3383636df11b3e4da8e67bb0acea03e981ecdd48d08ed8c796c,1,21
20821,5b1f242aee0eabd4dffea0fe5f08aba60abf7c8d1e4f7fc7357af7f20ccd0204,1,21
20822,5e2c9d80fa4528fe9777738a9cba9ede08cdae353fd4cb2d9caf0c9801fd5711,1,21
20823,63b44f7fe68cb8a05fa98c5acc59851d4b73f5bbd76e9910c94042c523da8d5b,1,21
20824,63c7173636a3ea5fe8bd62ccd4fa32ac43f2648301a07e8ece7ad6f34f9ffb38,1,21
20825,647f76c278160f537fce57e355f7e8d42e2b381f28a779ad9b71c00f20fb3ced,1,21
20826,781bc4dcbd459893397a8b987bf697f5b95435dfaf7fe3f4d2224728e7a2202a,1,21
20827,7c1e0597dd5a1e2d48c9cede54843aa7c299f7404630b5a2aafac2eec7358b20,1,21
20828,7faeb64c50cd15d036ca259a047d6c62ed491fff3729433fefba0b02c059d5ed,1,21
20829,84516cefc7fc9fb77046ae6ed0d1606eeedea4d99de335f6faa99c2f905a06c3,1,21
20830,8862b060db997bc9077e3bece06529c1c116af379985f6138a07ab5fde61b54c,1,21
20831,88b1b4966650de59cef20c340b28739c52dc9ead91d9959a338a8e531ad38335,1,21
20832,92f124ea5217f3fe5cbab1c37a961df0437d5a9cbde1af268c60c4b3194b80ed,1,21
20833,9eb7abf2228ad28d8b7f571e0495d4a35da40607f04355307077975e271553b8,1,21
20834,9fe66773c84d371ef1b424005996ade4d5e16fb00306a1d54b107b2b2d03fe17,1,21
20835,a671d564c50b3056b915bdc6b063b781989b42e01a3743a1cb82849414fed0f8,1,21
20836,a7b12a646be6e9815135dbcb8ce4e5f87089fb9fc2ce8da0d4a6d26e82e49696,1,21
20837,badf8718f626889f7ceabb1c9d8660265952052037ddde346193b630201eefe4,1,21
20838,bbbf38de4f40754f235441a8e6a4c8bdb9365dab7f5cfcdac77dbb4d6236360b,1,21
20839,c9961b737c158252bb3d52ce956842b0d903471d210220f70f09d500d9197d1e,1,21
20840,cc4a0b4080844e20fb9535679f7b09a3e2449729ce1815d1e5a64272b0225465,1,21
20841,d0d7a8f588693b7cc967fb4069419125625eb7454ba553c0416f35fc95307cbe,1,21
20842,d5d744e0f7984ec01593da35f26bf24e95e4b1cc8bd1c0ff4f31de5dbf94e38f,1,21
20843,d7333223dcc1002aae04e25e31d8c297efa791a2c1e609d67ac6d9af338efbe8,1,21
20844,d9092abd8267613ab978e367e6d457738f2f73bdf87ec3682fd976b4f3dd9d45,1,21
20845,d91572ef64c5c77b1085a5e6cc40cab2a78f714288c29d1d8bdbb613aa5c9c6d,1,21
20846,d956b9643f528c77bb3118ea3ff3a22457f214d154b83d2ea1c001badda68196,1,21
20847,de708f2807f96938e5eb0295d5ebfee870b34dd0cb70708607d4e1adf767ce7b,1,21
20848,df6847bbf7e75ded54028081f5f27abb199562409aee6e20f99abcda5b48fb51,1,21
20849,e8a0e80dfc520bf7e76c33a90ed6d286e8729e9defe6bb7da2f38bc2db33f399,1,21
20850,ec3da4ac9ec917e66ab943ab149119807922f64f2e4960ebadc36fe7520b300f,1,21
20851,0056768cbb7902dec5ec3975300228352c31adf62061177316a8523614bf7c79,1,22
20852,007ae7550fcc0e7368a9ebd1dcc6066145f256af24847075cde83233ced10d00,1,22
20853,015ec781353fb693d510bccc466c61747c5e248f866fb2f632bc7f76afd758e2,1,22
20854,01d812b41a6ce4a4295cabc3fecde728149ecf4263c7f9f072f50eb004ee1068,1,22
20855,01f04b5d88ada9262d116d2482048845233ee7b31b924d79f3cefdb5c429cf19,1,22
20856,0345956163130a14d545e02b3a55f501e1425d6a71e0bddd084ea260c225357f,1,22
20857,051e1afb0b50910012ef8218db2664d062fe6cccb59344af8bdbbba1c3b5809b,1,22
20858,0642d31bfde0f3804840f168e0a2a870ca674c106d3c32fbf1e20fa1f3a036a8,1,22
20859,07388045c0aa457cba88a2bba1e7e56d359cdf70463cab7eb6a41dda2b616ba2,1,22
20860,0c213ef729950323440d62292de91d2e7bc17970a902c72ae8171ff382ef5221,1,22
20861,0cc3dc3c3ab412bbfeb1dc25084a490c08bc29ef3ef8b2933c631025d7197a4d,1,22
20862,0e563a11fbad32ff02ffe4fc9bad5c022bf7a36855c3407058e14e69ca8d69a3,1,22
20863,0e9d06b7301792e220b72b88ca51dda59cc3e8f7618fe45cc1d68dfac0b17756,1,22
20864,0ef4e9d927784280b371ab3aebfb056ce7b1e377916507d483ef9a4ff8b202f1,1,22
20865,11cb404eb6fc6d0aaca61b0edcbc009a2be321ce6fca9f865a272874678656a6,1,22
20866,13226234ee07128c9ebe8c9e34a066e746445e36cedff99899b98f1a88652ad9,1,22
20867,134c7ced93694d0aece444f0067d7413fad6a2961636e8787dc84889120b0aae,1,22
20868,1505ed1116425351ff433108f7cfa7b05e12531a961a9ef8a2df1209c35bd6a7,1,22
20869,19c8842028f5d34e2032e68de5913be7875cf0ad46e0914bf3d3ca6874dd22db,1,22
20870,20e8997a74ae8dd68fe98e7454c4056d09c6f92c19e52dd832f82e02082932e9,1,22
20871,32b0fbaf95fefcc9b89243be8721625592fc9ed92d76a48cab263898fd3d5c08,1,22
20872,37c73441b4721b0231c8794d6d4fde63de828dbf59c18f64a52c7fc2e456fa80,1,22
20873,446f4aff5e8617a75939deeddfec9c0cd2434f3a06f63ae037594b93c0f6ee61,1,22
20874,45c47a6726cb73283befa8f3157d82efd25e757c8e22f46fb93b557f4622994f,1,22
20875,486ab4d9e0a524b8f734a9e45821538c31e18c7632af8e0765dc417b9a87c64d,1,22
20876,49a081d5148fe1834ec595ebc1d156ae57d4dab207b9246a74b8a207382c7d66,1,22
20877,52875170b3d4d831363ef0544a1f07934099ec94af1b8c7aa6c54b68086e640a,1,22
20878,5af0f5b0bada5b7aaa681eddebc47734267af06eb39610590a625315f449d4de,1,22
20879,5cfb7ddd1fc769d3117baf21e8d7263bf85ecbda7156126c101add0f6aebf0ef,1,22
20880,5d294a14a491dc4e08593b2f6cdcaace1e894c449b05b4132b9ba5c005848c58,1,22
20881,5d5c067cbfd22a4bc080b26fd63a8fdbe5364e3f32079ddd0bdd65ffd4ac438e,1,22
20882,5e31c71972338fbc40bffeacaf83eb64b50ba0f348ae1bde514fded1d6628f91,1,22
20883,6a8c0a95d3384c716f16fbd50628313740b650e8a87f94df808eb37b0ea45f56,1,22
20884,6bcc1457190babad51e35d278328e52505b1917de234acf427f7e7b48e0e6f0e,1,22
20885,963f2a8133f6a5d772fe78943293869c9825a869d110f8f698b9755ad0c5a3f1,1,22
20886,96b6e097f79c99aa21d05542bd4a6317303a28aaf6fb4ff0f790a7f701747979,1,22
20887,99e6627336c4f6097f2268b21bc77a0e8fc0006c6d73db5c085037513c93c097,1,22
20888,a0137a93bef6b2099aa938d5dc48b8787992bc76a865c0a633e71b2424a3cb12,1,22
20889,ab773ef4933bf0d52210c6494f3611a6805c4fd880d1c62171e96f5d5b25f46f,1,22
20890,b21a21300db0acf6f1c08b843fe5b8e0a9286696f077f1a472fb14e78d3cc94f,1,22
20891,b9e8675ae83abf6263f910acc381599618bc10b87a443ac2ab57cb64e929c65d,1,22
20892,bb85125d08e5f947de240348d133dadf0475af0556856e09d497ba14d2d4ac54,1,22
20893,cc16ec8062a3ed597edf121dc8e74170c70dc50159a70604f9e6f4256974c396,1,22
20894,d5c60ae5f174a2a2d95921e5b18c78e4c1ff4881a43540075309b47b827ef523,1,22
20895,e19a2db727b539378d7fcad6516fc9e02522a6f4747279ff599d1f30bbaa1e10,1,22
20896,eba1e2d8d2f3b1eaddaf6331df44e59c2e2ac9c907034f221db2684e89d75ec8,1,22
20897,f1e4755ee17247030f6baa75f18b41670b8f0d1d65a76826ad004225a87b646e,1,22
20898,f6476d08d2657e0ad84f224ab3eaa38568f79e65a5b84b72bd1da16a1bf10f13,1,22
20899,0033c6e1db4b59f95b5261ecef244981e068c765f32616b26e23eddf99986454,1,23
20900,025ecab4eed0ccb1d35c88c7b776aa41841951f2af6b2af61e803eb32f7b78e4,1,23
20901,0361e25d7f958c3e5f76eb62917004939f40c020e2303c97ab8be431199baa6f,1,23
20902,11aebdff8c064c160c2b21f3a844bacaecd581d9dc2e4224d31903d2a56e2dd3,1,23
20903,1baccdc9eb758412cb3ad008bbf1f8d500ccf1ef9ad4c6a0903f584c6fd5d5d8,1,23
20904,1d4db8733c5f11ee8fca530aeb4a91069de04b1af64cbe1fa3ae2d3572a6e554,1,23
20905,2eb10ec6fa0d6d3f02a362ad5cbd55da6df47d23cfbacc3bc5a549e761cef7c8,1,23
20906,4852f22df095db43f2a92e99384ff7667020413e74f67fcbd42fca16f8f96f4c,1,23
20907,58bfb9fa8889550d13f42473956dc2a7ec4f3abb18fd3faeaa38089d513c171f,1,23
20908,5c66963cf7d417ffe475afdf18906df5c6dcd8dbbb1462918f197323dabb6f19,1,23
20909,5d40615701c48a122e44f831e7c8643d07765629a83b15d090587f469c77693d,1,23
20910,5fd33c0fb29103a7323c1ea97015ee932f99d454731be58f7db6988f10c115b8,1,23
20911,66ed5384220ff3091903e14a54849f824fdd13ac70dc4e0127eb59c1de801fc2,1,23
20912,6a5090762c6058bc223e37e89f53832faad80995e3c5ed7e59ed9f5a5e604e47,1,23
20913,6e016c4d1db409b5e499289f31bcb6b87b5c46b29d4fcba4a50a7b68d733b93e,1,23
20914,6e6b78a1df17d6718daa857827a2a364b7627d9bfd6672406ad72b276014209c,1,23
20915,714f630043670cdab4475971a255d836a1366e417cd0b60053bf026551d62409,1,23
20916,779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc,1,23
20917,81411c9010f2adcb4758bac5ed6128d5a76b24689d477f6ed2c3003fd57e4f3b,1,23
20918,8c723af5c826adea162ef3f2e37a1cca7b43d549c9a5fab7c9ff17f65eb5d8e7,1,23
20919,8d268be58a27d2c980b807ffe703ea28b0fd0cd1ba2e455902faebe9ec17c52e,1,23
20920,936a35ca214e9be1438c67a1153c854c28054994ce43f1eed39bb9dc52cb54dd,1,23
20921,9bf0633f41d2962ba5e2895ece2ef9fa7b546ada311ca30f330f0d261a7fb184,1,23
20922,9d85a74f073c4403e3a91017b6757e0368139e672498a2f84f5efaad0d1b573b,1,23
20923,a0e20c580e8a82f4103af90d290f762bd847fadd4eba1f5cd90e465bb9f810b7,1,23
20924,ae66e009e16f0fad3b70ad20801f48f2edb904fa5341a89e126a26fd3fc80f75,1,23
20925,b6f774f46949d54a060dabf2d7d08eef9fd390091f419ce1a2b555bcd58b2d32,1,23
20926,c460fc0d4fdaf5c68623e18de106f1c3601d7bd6ba80ddad86c10fd6ea123850,1,23
20927,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,1,23
20928,cbdb04d23e395b270e16d7ca81cc6b734039fa069932989d4e4f4d4d266df28b,1,23
20929,d29abe6ed086a5508c54df31010c36cc19fea3bdc5d521ee7c0d7063a51bb131,1,23
20930,d86c0f01f524ac5fe1c78b57db10616a242881c6f356807924ec5b2a24f3b65a,1,23
20931,d991aa2b1fad608b567be28e2d13d3d4f48eea3dea8f5d51a8e42aa9a2637426,1,23
20932,e15f9169021b5e11381547d57a952b98e06f6366161d56083ff9be69fc43e9bf,1,23
20933,f9533288e6a7279195902c8691d5f223c77015fa332b56e23aeec3581c0cdbdb,1,23
20934,06e3e56153ca25cb9790495f0768e9b615e088f9241ac7f3b974f2e9cd97bd21,1,24
20935,0e06a89b601e02fe57ed699b2a5a000821647516fbc0e9a4c08c08c5d0b92cea,1,24
20936,0ee5e68383fe3d0c049da3083384af79b65fd25f1b9a2857bc94d41e4dd53525,1,24
20937,37a30621364d3083424b24b0255fc8f5752d88c381600d840574e551c284fb6e,1,24
20938,38d3d9aabcba1130937b16b3661adea027d8a02ff9756c91c8cbfbb6a24f790e,1,24
20939,3cf9f70a28656cb3d6c0ab960f89df9b2b5939e930edb8e11d46b2560ab460cd,1,24
20940,3d9440075113f8dbb08c9fe78cfee716db07f45a99fd82bf4df610d4a4671587,1,24
20941,4d7e4660c8e71d4d663dac8ea2b8cde6e07277b2839beda6ad88eb66f3f5a71b,1,24
20942,5359628eee82f04a5f72aa33f181887b306095c4af5cb37cba7eba7ca61c814c,1,24
20943,597ab9cbb4beea848beed36fe7ef634130e649e15ae8c1161fd6baec16408803,1,24
20944,5cd04805f9753ca08b82e88c27bf5426d1d356bb26b281885573051048911367,1,24
20945,5d3257b8c18ddb6832aad76f0c64acb47703781edfe0a1652f73a7ebbde5edc9,1,24
20946,633e3f41ab072d59eb255348209fd3228a8abc3168601c7f95342ef85efdc6b2,1,24
20947,6b13593902307f9ad68271be9205aabedd35a3b566f88dc891fbf53833cf4844,1,24
20948,6d35b01dbe014c6efc18d587c2be5e12617e1681cc670ba5c49fe7ead9de780e,1,24
20949,7a45a4ae68992e5be784b4a6da7acd98dc28281fe238f22c1f7c1d85a90d144a,1,24
20950,7de425238719622bf2b2150591631b0a71d6a5dade419a4e67b9bdbfa272b559,1,24
20951,887aac61771af200f7e58bf0d02cb96d9befa11deda4e448f0a700ccb186ce9d,1,24
20952,8897db876553f942b2eb4005f8475a232bafb82a50ca7761a621842e894a3d80,1,24
20953,8dc3389d37519b24aef2bcf2a15530ea1b13ff4b98228967c9876835bdb99a01,1,24
20954,905ea119ad8d3e54cd228c458a1b5681abc1f35df782977a23812ec4efa0288a,1,24
20955,9744b5f5d07149c5619d7fec67622b4e43bf3b28a803c2ab4121be4080e2b165,1,24
20956,97a1e14988672f7381d54e70785994ed45c2efe3da37e07be251a627f25078a7,1,24
20957,9c61d32200b225cb4f0150b758617db552fccf119f3b0bd68f65a53c05e3aba4,1,24
20958,a1b808fe6978e1645002d03f3f304b891c7b017d1f57d5c1c1a8aeb7814ca0d9,1,24
20959,aa05e7a187ddec2e11fc1c9eafe61408d085b0ab6cd12caeaf531c9dca129772,1,24
20960,ab007094afec534a2aa64436f214866014a664e7399aeaf361790ede5eec6b56,1,24
20961,ae255679f487e2e9075ffd5e8c7836dd425229c1e3bd40cfc46fbbceceec7cf4,1,24
20962,b79565748d4e057ce732761bbeaa5578cb18f12c1890cdecd78a86e16fedd937,1,24
20963,bcdac1a2b67e2b47f8129814dca3bcf7d55404757eb09f1c3103f57da3153ec8,1,24
20964,d054e9223a2665b1746727d7bf9b008181c2d60c6a20b27490e4adb151560823,1,24
20965,d5b5a063656f2ce6dc50ed24278a2d21f2bb762c8e65c0d2ffc2477986896acf,1,24
